file,duration
14767.wav,3.09
14768.wav,4.332
14769.wav,1.308
1477.wav,2.833
14770.wav,6.658
14771.wav,5.966
14772.wav,2.666
14773.wav,1.803
14774.wav,6.912
14775.wav,4.955
14776.wav,2.264
14777.wav,8.245
14778.wav,3.581
14779.wav,3.687
1478.wav,3.252
14780.wav,2.688
14781.wav,3.167
14782.wav,2.759
14783.wav,6.663
14784.wav,1.918
14785.wav,3.218
14786.wav,2.498
14787.wav,1.739
14788.wav,2.399
14789.wav,5.079
1479.wav,2.928
14790.wav,4.58
14791.wav,1.661
14792.wav,2.629
14793.wav,9.204
14794.wav,3.446
14795.wav,1.466
14796.wav,1.698
14797.wav,3.459
14798.wav,3.83
14799.wav,1.297
148.wav,4.032
1480.wav,10.956
14800.wav,6.502
14801.wav,3.427
14802.wav,4.791
14803.wav,3.255
14804.wav,5.206
14805.wav,8.747
14806.wav,6.494
14807.wav,1.939
14808.wav,2.872
14809.wav,1.11
1481.wav,5.021
14810.wav,5.308
14811.wav,2.879
14812.wav,3.082
14813.wav,7.129
14814.wav,2.332
14815.wav,6.84
14816.wav,2.773
14817.wav,2.097
14818.wav,1.741
14819.wav,1.964
1482.wav,3.915
14820.wav,2.658
14821.wav,4.878
14822.wav,4.854
14823.wav,2.497
14824.wav,12.48
14825.wav,4.436
14826.wav,3.079
14827.wav,5.733
14828.wav,2.963
14829.wav,2.58
1483.wav,1.648
14830.wav,3.026
14831.wav,12.576
14832.wav,5.742
14833.wav,17.577
14834.wav,13.161
14835.wav,11.497
14836.wav,1.734
14837.wav,1.401
14838.wav,1.099
14839.wav,2.28
1484.wav,9.57
14840.wav,8.767
14841.wav,9.332
14842.wav,2.948
14843.wav,2.677
14844.wav,2.405
14845.wav,3.68
14846.wav,6.955
14847.wav,1.21
14848.wav,3.723
14849.wav,3.783
1485.wav,2.181
14850.wav,3.737
14851.wav,2.559
14852.wav,6.408
14853.wav,2.38
14854.wav,3.369
14855.wav,4.279
14856.wav,8.877
14857.wav,2.04
14858.wav,4.925
14859.wav,2.646
1486.wav,4.218
14860.wav,6.258
14861.wav,8.362
14862.wav,3.271
14863.wav,2.517
14864.wav,11.371
14865.wav,4.085
14866.wav,2.728
14867.wav,8.682
14868.wav,3.48
14869.wav,4.094
1487.wav,2.677
14870.wav,6.396
14871.wav,3.12
14872.wav,19.095
14873.wav,4.424
14874.wav,5.388
14875.wav,4.123
14876.wav,4.57
14877.wav,3.536
14878.wav,3.118
14879.wav,5.655
1488.wav,4.769
14880.wav,2.435
14881.wav,3.054
14882.wav,2.972
14883.wav,1.708
14884.wav,5.957
14885.wav,4.204
14886.wav,4.274
14887.wav,2.188
14888.wav,2.509
14889.wav,8.827
1489.wav,7.603
14890.wav,4.359
14891.wav,4.207
14892.wav,3.148
14893.wav,3.529
14894.wav,3.188
14895.wav,7.033
14896.wav,2.413
14897.wav,8.534
14898.wav,4.338
14899.wav,1.424
149.wav,0.881
1490.wav,6.686
14900.wav,2.847
14901.wav,3.396
14902.wav,1.578
14903.wav,2.738
14904.wav,6.916
14905.wav,1.903
14906.wav,14.297
14907.wav,1.914
14908.wav,1.481
14909.wav,2.033
1491.wav,8.919
14910.wav,8.645
14911.wav,7.151
14912.wav,6.176
14913.wav,6.937
14914.wav,2.465
14915.wav,3.151
14916.wav,1.912
14917.wav,6.686
14918.wav,2.764
14919.wav,5.641
1492.wav,2.001
14920.wav,1.101
14921.wav,12.376
14922.wav,1.636
14923.wav,5.583
14924.wav,5.454
14925.wav,2.474
14926.wav,6.981
14927.wav,3.614
14928.wav,3.499
14929.wav,6.498
1493.wav,1.39
14930.wav,1.574
14931.wav,5.467
14932.wav,5.228
14933.wav,2.156
14934.wav,3.281
14935.wav,1.038
14936.wav,5.349
14937.wav,1.976
14938.wav,3.873
14939.wav,7.296
1494.wav,2.768
14940.wav,4.62
14941.wav,5.113
14942.wav,13.543
14943.wav,1.346
14944.wav,6.15
14945.wav,6.264
14946.wav,1.461
14947.wav,3.846
14948.wav,1.894
14949.wav,5.109
1495.wav,5.81
14950.wav,8.566
14951.wav,2.429
14952.wav,1.01
14953.wav,9.937
14954.wav,2.043
14955.wav,3.455
14956.wav,2.718
14957.wav,1.368
14958.wav,1.568
14959.wav,3.957
1496.wav,17.444
14960.wav,9.469
14961.wav,4.699
14962.wav,1.487
14963.wav,3.163
14964.wav,1.833
14965.wav,1.826
14966.wav,6.238
14967.wav,17.186
14968.wav,3.341
14969.wav,6.57
1497.wav,0.913
14970.wav,3.001
14971.wav,1.354
14972.wav,1.671
14973.wav,5.781
14974.wav,1.157
14975.wav,17.156
14976.wav,2.144
14977.wav,2.567
14978.wav,5.525
14979.wav,5.813
1498.wav,1.603
14980.wav,7.258
14981.wav,2.687
14982.wav,2.523
14983.wav,2.012
14984.wav,1.654
14985.wav,0.654
14986.wav,2.596
14987.wav,6.378
14988.wav,2.064
14989.wav,3.489
1499.wav,2.254
14990.wav,6.403
14991.wav,2.073
14992.wav,23.207
14993.wav,9.041
14994.wav,7.271
14995.wav,4.863
14996.wav,4.891
14997.wav,8.809
14998.wav,3.199
14999.wav,0.945
15.wav,6.705
150.wav,3.283
1500.wav,3.796
15000.wav,5.643
15001.wav,1.631
15002.wav,4.678
15003.wav,2.375
15004.wav,3.805
15005.wav,0.933
15006.wav,2.93
15007.wav,2.388
15008.wav,8.573
15009.wav,7.809
1501.wav,10.677
15010.wav,7.886
15011.wav,2.698
15012.wav,2.0
15013.wav,4.048
15014.wav,6.179
15015.wav,2.753
15016.wav,1.419
15017.wav,4.048
15018.wav,13.446
15019.wav,7.455
1502.wav,8.204
15020.wav,3.066
15021.wav,1.749
15022.wav,1.212
15023.wav,6.251
15024.wav,2.071
15025.wav,4.152
15026.wav,21.874
15027.wav,8.016
15028.wav,3.301
15029.wav,1.976
1503.wav,12.764
15030.wav,3.936
15031.wav,6.514
15032.wav,3.58
15033.wav,4.859
15034.wav,4.213
15035.wav,5.784
15036.wav,1.372
15037.wav,2.377
15038.wav,10.932
15039.wav,1.736
1504.wav,11.168
15040.wav,4.958
15041.wav,1.964
15042.wav,15.91
15043.wav,2.989
15044.wav,14.361
15045.wav,3.71
15046.wav,4.348
15047.wav,3.262
15048.wav,2.408
15049.wav,5.223
1505.wav,2.539
15050.wav,2.565
15051.wav,1.921
15052.wav,2.361
15053.wav,3.685
15054.wav,8.214
15055.wav,1.451
15056.wav,2.159
15057.wav,0.693
15058.wav,1.419
15059.wav,6.296
1506.wav,1.643
15060.wav,2.06
15061.wav,1.788
15062.wav,0.595
15063.wav,5.446
15064.wav,4.71
15065.wav,7.029
15066.wav,5.13
15067.wav,4.701
15068.wav,1.94
15069.wav,7.62
1507.wav,3.746
15070.wav,17.702
15071.wav,4.53
15072.wav,13.445
15073.wav,2.96
15074.wav,5.669
15075.wav,5.144
15076.wav,8.823
15077.wav,2.07
15078.wav,6.185
15079.wav,3.017
1508.wav,6.275
15080.wav,7.086
15081.wav,3.033
15082.wav,2.9
15083.wav,1.916
15084.wav,3.441
15085.wav,2.418
15086.wav,3.646
15087.wav,3.08
15088.wav,3.545
15089.wav,4.69
1509.wav,2.381
15090.wav,3.451
15091.wav,3.556
15092.wav,3.794
15093.wav,4.072
15094.wav,4.782
15095.wav,6.469
15096.wav,4.053
15097.wav,2.378
15098.wav,3.586
15099.wav,4.142
151.wav,2.69
1510.wav,2.97
15100.wav,5.098
15101.wav,2.853
15102.wav,1.548
15103.wav,1.116
15104.wav,2.368
15105.wav,2.389
15106.wav,5.709
15107.wav,1.227
15108.wav,1.453
15109.wav,1.819
1511.wav,1.597
15110.wav,1.269
15111.wav,3.324
15112.wav,4.793
15113.wav,0.584
15114.wav,4.029
15115.wav,5.732
15116.wav,1.39
15117.wav,7.401
15118.wav,5.943
15119.wav,6.101
1512.wav,1.837
15120.wav,5.133
15121.wav,4.745
15122.wav,2.105
15123.wav,4.823
15124.wav,0.918
15125.wav,2.866
15126.wav,4.706
15127.wav,4.403
15128.wav,3.623
15129.wav,2.809
1513.wav,4.097
15130.wav,3.761
15131.wav,4.15
15132.wav,0.982
15133.wav,5.716
15134.wav,4.34
15135.wav,4.284
15136.wav,0.81
15137.wav,5.137
15138.wav,6.557
15139.wav,4.149
1514.wav,2.726
15140.wav,1.772
15141.wav,2.042
15142.wav,7.153
15143.wav,0.813
15144.wav,4.312
15145.wav,4.301
15146.wav,4.632
15147.wav,14.864
15148.wav,1.892
15149.wav,4.799
1515.wav,4.778
15150.wav,5.308
15151.wav,1.231
15152.wav,0.797
15153.wav,4.344
15154.wav,3.522
15155.wav,3.128
15156.wav,2.867
15157.wav,5.959
15158.wav,1.652
15159.wav,2.985
1516.wav,1.925
15160.wav,0.903
15161.wav,1.122
15162.wav,1.416
15163.wav,2.185
15164.wav,4.05
15165.wav,1.813
15166.wav,1.472
15167.wav,2.215
15168.wav,4.612
15169.wav,15.693
1517.wav,3.286
15170.wav,2.813
15171.wav,4.64
15172.wav,3.236
15173.wav,1.696
15174.wav,1.767
15175.wav,1.222
15176.wav,1.967
15177.wav,3.244
15178.wav,10.927
15179.wav,3.224
1518.wav,3.082
15180.wav,4.163
15181.wav,4.732
15182.wav,5.797
15183.wav,2.669
15184.wav,6.421
15185.wav,0.836
15186.wav,7.833
15187.wav,7.137
15188.wav,8.679
15189.wav,13.039
1519.wav,2.037
15190.wav,1.147
15191.wav,5.868
15192.wav,1.969
15193.wav,4.883
15194.wav,2.543
15195.wav,5.765
15196.wav,3.457
15197.wav,4.902
15198.wav,3.854
15199.wav,4.068
152.wav,1.884
1520.wav,5.897
15200.wav,4.254
15201.wav,2.552
15202.wav,4.236
15203.wav,2.407
15204.wav,10.782
15205.wav,5.777
15206.wav,2.011
15207.wav,1.679
15208.wav,2.409
15209.wav,1.595
1521.wav,4.394
15210.wav,4.219
15211.wav,2.991
15212.wav,2.427
15213.wav,7.679
15214.wav,1.83
15215.wav,2.633
15216.wav,3.217
15217.wav,4.754
15218.wav,1.0
15219.wav,1.288
1522.wav,1.383
15220.wav,1.915
15221.wav,2.296
15222.wav,1.606
15223.wav,4.668
15224.wav,5.172
15225.wav,4.02
15226.wav,4.694
15227.wav,1.779
15228.wav,2.16
15229.wav,3.285
1523.wav,2.092
15230.wav,12.513
15231.wav,5.883
15232.wav,5.163
15233.wav,4.222
15234.wav,6.611
15235.wav,0.862
15236.wav,1.6
15237.wav,2.076
15238.wav,3.174
15239.wav,16.047
1524.wav,6.129
15240.wav,5.085
15241.wav,12.955
15242.wav,2.089
15243.wav,3.445
15244.wav,2.059
15245.wav,7.216
15246.wav,5.376
15247.wav,3.478
15248.wav,1.29
15249.wav,19.941
1525.wav,1.857
15250.wav,2.038
15251.wav,6.719
15252.wav,1.635
15253.wav,1.733
15254.wav,4.941
15255.wav,5.506
15256.wav,1.86
15257.wav,1.68
15258.wav,4.639
15259.wav,2.047
1526.wav,2.443
15260.wav,1.591
15261.wav,7.365
15262.wav,3.001
15263.wav,3.161
15264.wav,5.817
15265.wav,4.927
15266.wav,4.894
15267.wav,3.898
15268.wav,2.281
15269.wav,4.109
1527.wav,2.681
15270.wav,3.445
15271.wav,3.053
15272.wav,3.413
15273.wav,1.817
15274.wav,1.322
15275.wav,2.41
15276.wav,1.797
15277.wav,2.036
15278.wav,8.031
15279.wav,5.417
1528.wav,1.707
15280.wav,3.064
15281.wav,3.161
15282.wav,13.778
15283.wav,4.896
15284.wav,4.292
15285.wav,11.251
15286.wav,2.517
15287.wav,0.91
15288.wav,2.36
15289.wav,8.531
1529.wav,7.554
15290.wav,6.719
15291.wav,3.719
15292.wav,5.066
15293.wav,14.38
15294.wav,4.655
15295.wav,1.174
15296.wav,4.01
15297.wav,3.495
15298.wav,5.329
15299.wav,3.527
153.wav,1.027
1530.wav,6.71
15300.wav,5.971
15301.wav,1.259
15302.wav,2.502
15303.wav,2.32
15304.wav,3.407
15305.wav,1.72
15306.wav,2.033
15307.wav,2.534
15308.wav,2.21
15309.wav,3.256
1531.wav,2.112
15310.wav,4.063
15311.wav,1.91
15312.wav,4.835
15313.wav,1.932
15314.wav,5.735
15315.wav,1.813
15316.wav,4.677
15317.wav,1.269
15318.wav,1.634
15319.wav,3.368
1532.wav,7.803
15320.wav,3.916
15321.wav,19.88
15322.wav,3.839
15323.wav,4.818
15324.wav,3.6
15325.wav,4.128
15326.wav,1.184
15327.wav,5.733
15328.wav,1.699
15329.wav,0.722
1533.wav,2.917
15330.wav,3.376
15331.wav,10.44
15332.wav,15.517
15333.wav,2.042
15334.wav,2.019
15335.wav,2.548
15336.wav,4.843
15337.wav,1.429
15338.wav,1.648
15339.wav,3.469
1534.wav,8.171
15340.wav,10.144
15341.wav,2.722
15342.wav,1.958
15343.wav,6.391
15344.wav,4.127
15345.wav,1.524
15346.wav,2.143
15347.wav,6.534
15348.wav,3.444
15349.wav,5.733
1535.wav,1.806
15350.wav,5.584
15351.wav,3.753
15352.wav,1.074
15353.wav,1.461
15354.wav,2.107
15355.wav,1.861
15356.wav,4.967
15357.wav,2.563
15358.wav,3.518
15359.wav,3.93
1536.wav,6.148
15360.wav,6.919
15361.wav,6.935
15362.wav,1.107
15363.wav,12.504
15364.wav,2.368
15365.wav,4.931
15366.wav,5.916
15367.wav,5.841
15368.wav,1.339
15369.wav,9.869
1537.wav,1.173
15370.wav,1.705
15371.wav,10.544
15372.wav,8.546
15373.wav,5.101
15374.wav,4.639
15375.wav,2.391
15376.wav,1.17
15377.wav,1.846
15378.wav,4.01
15379.wav,1.951
1538.wav,6.79
15380.wav,4.269
15381.wav,5.788
15382.wav,2.02
15383.wav,2.479
15384.wav,2.63
15385.wav,1.811
15386.wav,4.76
15387.wav,7.389
15388.wav,3.943
15389.wav,8.574
1539.wav,4.167
15390.wav,9.743
15391.wav,3.795
15392.wav,2.053
15393.wav,1.771
15394.wav,4.297
15395.wav,3.178
15396.wav,6.227
15397.wav,3.729
15398.wav,1.269
15399.wav,6.683
154.wav,1.959
1540.wav,8.005
15400.wav,5.183
15401.wav,3.271
15402.wav,2.821
15403.wav,10.409
15404.wav,4.522
15405.wav,3.368
15406.wav,2.148
15407.wav,3.565
15408.wav,7.422
15409.wav,4.202
1541.wav,3.963
15410.wav,2.268
15411.wav,1.871
15412.wav,1.775
15413.wav,1.736
15414.wav,7.856
15415.wav,5.547
15416.wav,24.768
15417.wav,4.811
15418.wav,1.926
15419.wav,5.684
1542.wav,7.459
15420.wav,1.435
15421.wav,2.232
15422.wav,2.35
15423.wav,6.766
15424.wav,2.761
15425.wav,3.996
15426.wav,1.453
15427.wav,1.434
15428.wav,9.358
15429.wav,18.74
1543.wav,9.236
15430.wav,3.121
15431.wav,5.61
15432.wav,11.297
15433.wav,2.998
15434.wav,2.493
15435.wav,1.982
15436.wav,1.065
15437.wav,1.247
15438.wav,4.143
15439.wav,1.429
1544.wav,5.118
15440.wav,3.349
15441.wav,3.414
15442.wav,2.641
15443.wav,2.294
15444.wav,4.158
15445.wav,1.61
15446.wav,4.063
15447.wav,5.189
15448.wav,4.346
15449.wav,5.564
1545.wav,3.728
15450.wav,4.056
15451.wav,5.768
15452.wav,3.837
15453.wav,2.447
15454.wav,3.245
15455.wav,2.439
15456.wav,15.199
15457.wav,2.257
15458.wav,3.128
15459.wav,2.857
1546.wav,2.463
15460.wav,1.228
15461.wav,2.204
15462.wav,0.778
15463.wav,4.912
15464.wav,1.738
15465.wav,7.18
15466.wav,3.056
15467.wav,21.084
15468.wav,1.216
15469.wav,2.327
1547.wav,2.235
15470.wav,3.637
15471.wav,12.511
15472.wav,1.776
15473.wav,2.533
15474.wav,1.997
15475.wav,3.126
15476.wav,1.869
15477.wav,4.876
15478.wav,3.222
15479.wav,2.476
1548.wav,21.282
15480.wav,3.392
15481.wav,5.179
15482.wav,2.036
15483.wav,1.627
15484.wav,1.693
15485.wav,1.799
15486.wav,2.011
15487.wav,2.742
15488.wav,3.98
15489.wav,2.138
1549.wav,4.855
15490.wav,3.709
15491.wav,2.058
15492.wav,1.461
15493.wav,5.992
15494.wav,8.659
15495.wav,7.935
15496.wav,4.374
15497.wav,5.639
15498.wav,1.679
15499.wav,3.318
155.wav,7.925
1550.wav,3.974
15500.wav,3.109
15501.wav,4.609
15502.wav,4.036
15503.wav,5.296
15504.wav,2.369
15505.wav,2.206
15506.wav,14.551
15507.wav,3.651
15508.wav,1.616
15509.wav,1.986
1551.wav,2.176
15510.wav,1.509
15511.wav,2.181
15512.wav,9.101
15513.wav,1.274
15514.wav,10.34
15515.wav,2.191
15516.wav,2.745
15517.wav,3.676
15518.wav,1.868
15519.wav,1.356
1552.wav,4.028
15520.wav,4.298
15521.wav,1.822
15522.wav,8.254
15523.wav,5.243
15524.wav,3.264
15525.wav,1.958
15526.wav,2.078
15527.wav,3.433
15528.wav,1.943
15529.wav,5.365
1553.wav,4.797
15530.wav,2.953
15531.wav,2.274
15532.wav,2.744
15533.wav,2.75
15534.wav,5.742
15535.wav,5.2
15536.wav,3.884
15537.wav,5.642
15538.wav,5.558
15539.wav,2.528
1554.wav,7.68
15540.wav,2.098
15541.wav,1.728
15542.wav,3.197
15543.wav,4.927
15544.wav,1.618
15545.wav,5.62
15546.wav,3.504
15547.wav,1.596
15548.wav,3.8
15549.wav,3.229
1555.wav,6.744
15550.wav,4.069
15551.wav,5.255
15552.wav,3.309
15553.wav,3.047
15554.wav,1.526
15555.wav,3.268
15556.wav,6.646
15557.wav,2.908
15558.wav,1.956
15559.wav,3.213
1556.wav,3.762
15560.wav,2.462
15561.wav,6.924
15562.wav,2.143
15563.wav,18.325
15564.wav,3.928
15565.wav,0.847
15566.wav,2.169
15567.wav,7.523
15568.wav,3.377
15569.wav,2.171
1557.wav,1.89
15570.wav,0.791
15571.wav,4.867
15572.wav,2.444
15573.wav,3.252
15574.wav,4.129
15575.wav,3.719
15576.wav,11.161
15577.wav,4.735
15578.wav,1.48
15579.wav,11.389
1558.wav,1.819
15580.wav,0.723
15581.wav,3.61
15582.wav,15.387
15583.wav,2.422
15584.wav,4.794
15585.wav,5.282
15586.wav,4.973
15587.wav,1.369
15588.wav,1.487
15589.wav,1.828
1559.wav,2.575
15590.wav,14.896
15591.wav,2.268
15592.wav,4.294
15593.wav,3.845
15594.wav,0.761
15595.wav,3.052
15596.wav,2.156
15597.wav,3.072
15598.wav,3.881
15599.wav,1.836
156.wav,3.088
1560.wav,3.13
15600.wav,1.879
15601.wav,7.954
15602.wav,3.114
15603.wav,4.28
15604.wav,1.861
15605.wav,2.492
15606.wav,3.372
15607.wav,3.427
15608.wav,10.032
15609.wav,2.205
1561.wav,1.92
15610.wav,1.556
15611.wav,1.431
15612.wav,1.528
15613.wav,3.957
15614.wav,3.282
15615.wav,2.187
15616.wav,3.029
15617.wav,1.246
15618.wav,3.623
15619.wav,3.931
1562.wav,3.163
15620.wav,4.206
15621.wav,8.284
15622.wav,2.6
15623.wav,7.192
15624.wav,0.858
15625.wav,3.584
15626.wav,3.712
15627.wav,0.742
15628.wav,10.665
15629.wav,2.047
1563.wav,4.31
15630.wav,10.108
15631.wav,10.612
15632.wav,3.006
15633.wav,1.477
15634.wav,10.77
15635.wav,1.36
15636.wav,10.916
15637.wav,0.736
15638.wav,1.298
15639.wav,4.475
1564.wav,5.104
15640.wav,1.213
15641.wav,7.614
15642.wav,4.7
15643.wav,5.216
15644.wav,4.162
15645.wav,3.77
15646.wav,18.494
15647.wav,3.694
15648.wav,3.38
15649.wav,3.499
1565.wav,1.888
15650.wav,10.655
15651.wav,2.522
15652.wav,1.147
15653.wav,3.517
15654.wav,2.539
15655.wav,2.787
15656.wav,2.062
15657.wav,2.29
15658.wav,2.429
15659.wav,8.844
1566.wav,0.927
15660.wav,20.318
15661.wav,4.167
15662.wav,11.284
15663.wav,5.55
15664.wav,9.216
15665.wav,6.823
15666.wav,1.686
15667.wav,3.164
15668.wav,3.382
15669.wav,3.559
1567.wav,5.302
15670.wav,1.299
15671.wav,3.479
15672.wav,3.145
15673.wav,2.748
15674.wav,2.381
15675.wav,7.006
15676.wav,9.514
15677.wav,2.413
15678.wav,0.908
15679.wav,1.889
1568.wav,10.018
15680.wav,5.723
15681.wav,6.916
15682.wav,5.399
15683.wav,3.78
15684.wav,3.343
15685.wav,6.507
15686.wav,3.339
15687.wav,4.703
15688.wav,4.867
15689.wav,10.831
1569.wav,5.816
15690.wav,1.717
15691.wav,4.376
15692.wav,2.024
15693.wav,8.524
15694.wav,3.494
15695.wav,3.78
15696.wav,2.059
15697.wav,7.747
15698.wav,1.867
15699.wav,1.797
157.wav,3.749
1570.wav,4.763
15700.wav,7.759
15701.wav,1.575
15702.wav,4.852
15703.wav,2.222
15704.wav,4.41
15705.wav,3.591
15706.wav,3.801
15707.wav,6.871
15708.wav,3.645
15709.wav,2.808
1571.wav,8.296
15710.wav,3.363
15711.wav,5.739
15712.wav,6.065
15713.wav,1.363
15714.wav,3.294
15715.wav,1.869
15716.wav,5.961
15717.wav,7.843
15718.wav,1.325
15719.wav,2.912
1572.wav,2.83
15720.wav,1.43
15721.wav,1.016
15722.wav,2.812
15723.wav,1.491
15724.wav,3.291
15725.wav,3.516
15726.wav,2.584
15727.wav,7.279
15728.wav,2.394
15729.wav,2.453
1573.wav,3.535
15730.wav,6.042
15731.wav,4.221
15732.wav,3.551
15733.wav,3.547
15734.wav,3.158
15735.wav,6.107
15736.wav,0.745
15737.wav,10.737
15738.wav,12.526
15739.wav,2.314
1574.wav,5.75
15740.wav,7.285
15741.wav,3.702
15742.wav,3.386
15743.wav,1.852
15744.wav,3.511
15745.wav,2.919
15746.wav,21.426
15747.wav,5.853
15748.wav,2.273
15749.wav,1.568
1575.wav,4.001
15750.wav,6.355
15751.wav,1.926
15752.wav,0.856
15753.wav,2.477
15754.wav,3.914
15755.wav,3.066
15756.wav,1.617
15757.wav,2.691
15758.wav,1.491
15759.wav,3.237
1576.wav,11.891
15760.wav,9.725
15761.wav,1.898
15762.wav,2.597
15763.wav,3.53
15764.wav,12.357
15765.wav,2.448
15766.wav,2.609
15767.wav,4.831
15768.wav,2.948
15769.wav,6.423
1577.wav,4.86
15770.wav,2.041
15771.wav,5.325
15772.wav,4.375
15773.wav,4.749
15774.wav,1.492
15775.wav,2.229
15776.wav,16.397
15777.wav,10.253
15778.wav,2.514
15779.wav,2.287
1578.wav,1.129
15780.wav,1.559
15781.wav,1.965
15782.wav,2.07
15783.wav,2.75
15784.wav,2.402
15785.wav,6.149
15786.wav,0.818
15787.wav,3.65
15788.wav,2.265
15789.wav,5.82
1579.wav,3.155
15790.wav,3.76
15791.wav,3.517
15792.wav,2.561
15793.wav,4.612
15794.wav,5.16
15795.wav,1.998
15796.wav,7.985
15797.wav,5.869
15798.wav,1.867
15799.wav,2.374
158.wav,11.58
1580.wav,5.809
15800.wav,5.651
15801.wav,2.076
15802.wav,10.726
15803.wav,1.8
15804.wav,2.287
15805.wav,1.561
15806.wav,3.102
15807.wav,1.308
15808.wav,4.579
15809.wav,2.136
1581.wav,3.175
15810.wav,2.642
15811.wav,9.911
15812.wav,2.386
15813.wav,11.502
15814.wav,2.181
15815.wav,2.282
15816.wav,4.138
15817.wav,3.403
15818.wav,8.331
15819.wav,3.956
1582.wav,3.419
15820.wav,0.954
15821.wav,1.706
15822.wav,2.441
15823.wav,1.979
15824.wav,4.882
15825.wav,3.372
15826.wav,2.742
15827.wav,3.895
15828.wav,3.258
15829.wav,8.873
1583.wav,1.451
15830.wav,1.922
15831.wav,1.9
15832.wav,7.23
15833.wav,8.97
15834.wav,3.137
15835.wav,2.565
15836.wav,15.471
15837.wav,6.068
15838.wav,2.362
15839.wav,5.865
1584.wav,4.082
15840.wav,5.759
15841.wav,5.609
15842.wav,1.525
15843.wav,17.392
15844.wav,1.433
15845.wav,3.665
15846.wav,3.243
15847.wav,10.655
15848.wav,7.529
15849.wav,2.635
1585.wav,3.044
15850.wav,5.185
15851.wav,3.213
15852.wav,1.045
15853.wav,2.525
15854.wav,10.142
15855.wav,1.463
15856.wav,3.96
15857.wav,1.18
15858.wav,3.92
15859.wav,2.387
1586.wav,6.396
15860.wav,13.888
15861.wav,7.397
15862.wav,9.417
15863.wav,4.973
15864.wav,2.066
15865.wav,7.517
15866.wav,2.634
15867.wav,4.555
15868.wav,2.291
15869.wav,1.729
1587.wav,3.003
15870.wav,1.664
15871.wav,0.684
15872.wav,5.664
15873.wav,5.705
15874.wav,7.358
15875.wav,1.095
15876.wav,0.804
15877.wav,1.956
15878.wav,3.071
15879.wav,13.367
1588.wav,2.257
15880.wav,6.244
15881.wav,3.681
15882.wav,3.63
15883.wav,2.083
15884.wav,0.815
15885.wav,7.067
15886.wav,3.368
15887.wav,5.542
15888.wav,1.154
15889.wav,1.404
1589.wav,3.273
15890.wav,1.794
15891.wav,5.938
15892.wav,6.751
15893.wav,2.402
15894.wav,1.817
15895.wav,5.303
15896.wav,1.811
15897.wav,2.886
15898.wav,5.565
15899.wav,1.719
159.wav,4.555
1590.wav,4.022
15900.wav,3.969
15901.wav,2.505
15902.wav,4.269
15903.wav,3.257
15904.wav,3.077
15905.wav,6.404
15906.wav,7.109
15907.wav,1.352
15908.wav,2.182
15909.wav,0.882
1591.wav,5.064
15910.wav,1.447
15911.wav,4.54
15912.wav,5.958
15913.wav,4.513
15914.wav,3.48
15915.wav,3.72
15916.wav,2.299
15917.wav,4.085
15918.wav,8.337
15919.wav,4.843
1592.wav,4.367
15920.wav,6.506
15921.wav,3.032
15922.wav,5.171
15923.wav,2.92
15924.wav,5.781
15925.wav,1.255
15926.wav,2.657
15927.wav,2.591
15928.wav,2.641
15929.wav,1.858
1593.wav,2.386
15930.wav,6.096
15931.wav,3.238
15932.wav,2.436
15933.wav,1.65
15934.wav,1.77
15935.wav,2.033
15936.wav,5.544
15937.wav,6.358
15938.wav,4.191
15939.wav,3.803
1594.wav,1.97
15940.wav,2.237
15941.wav,3.783
15942.wav,8.065
15943.wav,0.895
15944.wav,1.866
15945.wav,2.125
15946.wav,4.004
15947.wav,4.126
15948.wav,7.898
15949.wav,2.74
1595.wav,5.795
15950.wav,1.753
15951.wav,10.433
15952.wav,1.133
15953.wav,5.265
15954.wav,6.74
15955.wav,4.626
15956.wav,7.296
15957.wav,2.699
15958.wav,4.198
15959.wav,2.331
1596.wav,1.92
15960.wav,8.282
15961.wav,3.222
15962.wav,3.328
15963.wav,2.124
15964.wav,3.715
15965.wav,2.634
15966.wav,3.308
15967.wav,7.287
15968.wav,1.592
15969.wav,4.302
1597.wav,2.71
15970.wav,6.942
15971.wav,6.757
15972.wav,8.193
15973.wav,4.176
15974.wav,5.751
15975.wav,1.87
15976.wav,1.664
15977.wav,8.928
15978.wav,2.454
15979.wav,0.858
1598.wav,22.18
15980.wav,4.519
15981.wav,5.971
15982.wav,1.602
15983.wav,5.8
15984.wav,2.002
15985.wav,6.116
15986.wav,2.796
15987.wav,2.186
15988.wav,5.497
15989.wav,5.175
1599.wav,1.452
15990.wav,2.238
15991.wav,2.978
15992.wav,4.688
15993.wav,2.199
15994.wav,2.94
15995.wav,2.866
15996.wav,7.105
15997.wav,5.367
15998.wav,4.818
15999.wav,5.347
16.wav,3.143
160.wav,1.583
1600.wav,3.02
16000.wav,2.54
16001.wav,2.23
16002.wav,2.925
16003.wav,5.439
16004.wav,1.776
16005.wav,5.351
16006.wav,5.25
16007.wav,2.22
16008.wav,8.954
16009.wav,13.053
1601.wav,1.738
16010.wav,2.197
16011.wav,3.33
16012.wav,5.218
16013.wav,1.236
16014.wav,1.6
16015.wav,9.113
16016.wav,5.243
16017.wav,1.697
16018.wav,1.518
16019.wav,2.596
1602.wav,1.674
16020.wav,7.639
16021.wav,4.338
16022.wav,4.36
16023.wav,2.124
16024.wav,7.874
16025.wav,3.133
16026.wav,3.073
